Iteration: 0 | Loss: -0.15234375 | Current Suffix:*/!!!!!!!! 
Iteration: 199 | Loss: 87.5625 | Current Suffix:===========------------===== ------ Reaper ------B...........B...........B...........
Iteration: 200 | Loss: 73.75 | Current Suffix:===========------------===== ------Alpha ------B...........B...........B...........
Iteration: 201 | Loss: 73.75 | Current Suffix:===========------------===== ------Alpha ------B...........B...........B...........
Iteration: 202 | Loss: 73.75 | Current Suffix:===========------------===== ------Alpha ------B...........B...........B...........
Iteration: 203 | Loss: 77.0625 | Current Suffix:===========------------===== ------ Alaska ------B...........B...........B...........
Iteration: 204 | Loss: 77.0625 | Current Suffix:===========------------===== ------ Alaska ------B...........B...........B...........
Iteration: 205 | Loss: 83.9375 | Current Suffix:===========------------===== ------ Abe ------B...........B...........B...........
Iteration: 206 | Loss: 78.875 | Current Suffix:===========----===== ------ Abe ------B...........B...........B...........
Iteration: 207 | Loss: 73.1875 | Current Suffix:===========----===== ------Turkey ------B...........B...........B...........
Iteration: 208 | Loss: 72.0625 | Current Suffix:===========----===== ------agons ------B...........B...........B...........
Iteration: 209 | Loss: 79.5 | Current Suffix:===========----===== ------ Odyssey ------B...........B...........B...........
Iteration: 210 | Loss: 72.6875 | Current Suffix:===========----===== ------ Alaska ------B...........B...........B...........
Iteration: 211 | Loss: 81.6875 | Current Suffix:===========----===== ------ Alaska ------B..............B...........B...........
Iteration: 212 | Loss: 78.875 | Current Suffix:===========----===== ------ Alaska ------B............B...........B...........
Iteration: 213 | Loss: 84.3125 | Current Suffix:===========----===== ------ Alaska ------B............B..........B...........
Iteration: 214 | Loss: 95.125 | Current Suffix:===========----===== ------ Alaska ------ E............B..........B...........
Iteration: 215 | Loss: 90.0 | Current Suffix:===========----===== ------ Alaska ------ E............B...........B...........
Iteration: 216 | Loss: 90.0 | Current Suffix:===========----===== ------ Alaska ------ E............B...........B...........
Iteration: 217 | Loss: 78.875 | Current Suffix:===========----===== ------ Alaska ------B............B...........B...........
Iteration: 218 | Loss: 85.875 | Current Suffix:===========----===== ------ Avatar ------B............B...........B...........
Iteration: 219 | Loss: 81.6875 | Current Suffix:===========----===== ------ Hawaii ------B............B...........B...........
Iteration: 220 | Loss: 79.5 | Current Suffix:===========----===== ------Sa ------B............B...........B...........
Iteration: 221 | Loss: 77.625 | Current Suffix:===========----===== ------Alias ------B............B...........B...........
Iteration: 222 | Loss: 75.875 | Current Suffix:===========----===== ------uba ------B............B...........B...........
Iteration: 223 | Loss: 70.625 | Current Suffix:=========== ========== ------uba ------B............B...........B...........
Iteration: 224 | Loss: 70.625 | Current Suffix:=========== ========== ------uba ------B............B...........B...........
Iteration: 225 | Loss: 70.625 | Current Suffix:=========== ========== ------uba ------B............B...........B...........
Iteration: 226 | Loss: 70.625 | Current Suffix:=========== ========== ------uba ------B............B...........B...........
Iteration: 227 | Loss: 73.5 | Current Suffix:=========== ========== ------ Crimea ------B............B...........B...........
Iteration: 228 | Loss: 72.9375 | Current Suffix:=========== ========== ------Iran ------B............B...........B...........
Iteration: 229 | Loss: 67.75 | Current Suffix:========= ========== ------Iran ------B............B...........B...........
Iteration: 230 | Loss: 61.65625 | Current Suffix:========= ========== ------Iran ------B...........B...........B...........
Iteration: 231 | Loss: 67.75 | Current Suffix:========= ========== ------Iran ------B............B...........B...........
Iteration: 232 | Loss: 71.5625 | Current Suffix:========= ========== ------Iran ------B..............B...........B...........
Iteration: 233 | Loss: 89.6875 | Current Suffix:========= ========== ------ Bomber ------B..............B...........B...........
Iteration: 234 | Loss: 76.1875 | Current Suffix:========= ========== ------osa ------B..............B...........B...........
Iteration: 235 | Loss: 86.25 | Current Suffix:========= ========== ------raints ------B..............B...........B...........
Iteration: 236 | Loss: 75.0 | Current Suffix:========= ========== ------ades ------B..............B...........B...........
Iteration: 237 | Loss: 91.0625 | Current Suffix:========= ========== -----ades ------B..............B...........B...........
Iteration: 238 | Loss: 81.625 | Current Suffix:========= ========== ----- Timeline ------B..............B...........B...........
Iteration: 239 | Loss: 71.1875 | Current Suffix:========= ========== -----Pool ------B..............B...........B...........
Iteration: 240 | Loss: 70.375 | Current Suffix:========= ========== -----Pool ------B..............B...........B..............
Iteration: 241 | Loss: 69.8125 | Current Suffix:========= ========== -----Cloud ------B..............B...........B..............
Iteration: 242 | Loss: 69.8125 | Current Suffix:========= ========== -----Cloud ------B..............B...........B..............
Iteration: 243 | Loss: 80.75 | Current Suffix:========= ========== -----Books ------B..............B...........B..............
Iteration: 244 | Loss: 75.875 | Current Suffix:========= ========== -----Office ------B..............B...........B..............
Iteration: 245 | Loss: 57.9375 | Current Suffix:========= ========== -----Office ------B..............B..............B..............
Iteration: 246 | Loss: 52.75 | Current Suffix:========= ========== -----Iran ------B..............B..............B..............
Iteration: 247 | Loss: 68.25 | Current Suffix:========= ========== ----- Aether ------B..............B..............B..............
Iteration: 248 | Loss: 63.90625 | Current Suffix:========= ========== ----- Worlds ------B..............B..............B..............
Iteration: 249 | Loss: 60.46875 | Current Suffix:========= ========== ----- Country ------B..............B..............B..............
Iteration: 250 | Loss: 55.0625 | Current Suffix:========= ========== ----- Menu ------B..............B..............B..............
Iteration: 251 | Loss: 67.5 | Current Suffix:========= ========== -----Pack ------B..............B..............B..............
Iteration: 252 | Loss: 61.90625 | Current Suffix:========= ========== -----Weiss ------B..............B..............B..............
Iteration: 253 | Loss: 69.625 | Current Suffix:========= ========== -----endix ------B..............B..............B..............
Iteration: 254 | Loss: 71.0 | Current Suffix:========= ========== -----burgh ------B..............B..............B..............
Iteration: 255 | Loss: 69.375 | Current Suffix:========= ========== -----nia ------B..............B..............B..............
Iteration: 256 | Loss: 55.9375 | Current Suffix:========= ========== -----Moscow ------B..............B..............B..............
Iteration: 257 | Loss: 62.40625 | Current Suffix:========= ========== ----- Kremlin ------B..............B..............B..............
Iteration: 258 | Loss: 53.875 | Current Suffix:========= ========== ----- China ------B..............B..............B..............
Iteration: 259 | Loss: 65.375 | Current Suffix:========= ========== ----- Locke ------B..............B..............B..............
Iteration: 260 | Loss: 72.6875 | Current Suffix:========= ========== ----- Cassidy ------B..............B..............B..............
Iteration: 261 | Loss: 60.0 | Current Suffix:========= ========== ----- Washington ------B..............B..............B..............
Iteration: 262 | Loss: 59.4375 | Current Suffix:========= ========== Paris Washington ------B..............B..............B..............
Iteration: 263 | Loss: 57.8125 | Current Suffix:========= ========== Paris Tokyo ------B..............B..............B..............
Iteration: 264 | Loss: 72.375 | Current Suffix:========= ========== Paris Tokyo 1937B..............B..............B..............
Iteration: 265 | Loss: 77.125 | Current Suffix:========= ========== Paris Tokyo 57B..............B..............B..............
Iteration: 266 | Loss: 64.625 | Current Suffix:========= ========== Paris Tokyo?B..............B..............B..............
Iteration: 267 | Loss: 38.90625 | Current Suffix:========= ========== Paris,?B..............B..............B..............
Iteration: 268 | Loss: 41.9375 | Current Suffix:============== ========== Paris,?B..............B..............B..............
Iteration: 269 | Loss: 50.5625 | Current Suffix:================================================================== ========== Paris,?B..............B..............B..............
Iteration: 270 | Loss: 44.375 | Current Suffix:=============================================================================== Paris,?B..............B..............B..............
Iteration: 271 | Loss: 42.75 | Current Suffix: ================================================================================ Paris,?B..............B..............B..............
Iteration: 272 | Loss: 39.84375 | Current Suffix: =============================================================================== Paris,?B..............B..............B..............
Iteration: 273 | Loss: 38.875 | Current Suffix: =============================================================================== Paris,? B..............B..............B..............
Iteration: 274 | Loss: 42.34375 | Current Suffix: =============================================================================== Paris, 1959 B..............B..............B..............
Iteration: 275 | Loss: 42.625 | Current Suffix: =============================================================================== Paris, 57 B..............B..............B..............
Iteration: 276 | Loss: 47.28125 | Current Suffix: =============================================================================== Paris, hello B..............B..............B..............
Iteration: 277 | Loss: 59.15625 | Current Suffix: =============================================================================== Paris, gentle B..............B..............B..............
Iteration: 278 | Loss: 43.71875 | Current Suffix: =============================================================================== Paris, home B..............B..............B..............
Iteration: 279 | Loss: 48.4375 | Current Suffix: =============================================================================== Paris, check B..............B..............B..............
Iteration: 280 | Loss: 55.5625 | Current Suffix: =============================================================================== Paris, tex B..............B..............B..............
Iteration: 281 | Loss: 52.0 | Current Suffix: =============================================================================== Paris, conditional B..............B..............B..............
Iteration: 282 | Loss: 53.875 | Current Suffix: =============================================================================== Paris, short B..............B..............B..............
Iteration: 283 | Loss: 53.625 | Current Suffix: =============================================================================== Paris,==== B..............B..............B..............
Iteration: 284 | Loss: 41.71875 | Current Suffix: =============================================================================== Paris,=== B..............B..............B..............
Iteration: 285 | Loss: 37.625 | Current Suffix: =============================================================================== Paris,........ B..............B..............B..............
Iteration: 286 | Loss: 42.5625 | Current Suffix: =============================================================================== Paris -........ B..............B..............B..............
Iteration: 287 | Loss: 31.921875 | Current Suffix: =============================================================================== Paris.......... B..............B..............B..............
Iteration: 288 | Loss: 37.03125 | Current Suffix: =============================================================================== Paris.......... B..............B..............B...............
Iteration: 289 | Loss: 42.1875 | Current Suffix: =============================================================================== Paris... B..............B..............B...............
Iteration: 290 | Loss: 36.90625 | Current Suffix: =============================================================================== Paris... B..............B..............B..............
Iteration: 291 | Loss: 44.5 | Current Suffix: =============================================================================== Paris... B..............B..............B...........
Iteration: 292 | Loss: 49.34375 | Current Suffix: =============================================================================== Paris... B..............B..........B...........
Iteration: 293 | Loss: 39.03125 | Current Suffix: =============================================================================== Paris... B..........B..........B...........
Iteration: 294 | Loss: 39.03125 | Current Suffix: =============================================================================== Paris... B..........B..........B...........
Iteration: 295 | Loss: 45.8125 | Current Suffix: =============================================================================== Paris... A..........B..........B...........
Iteration: 296 | Loss: 56.84375 | Current Suffix: =============================================================================== Paris... A..........E..........B...........
Iteration: 297 | Loss: 49.25 | Current Suffix: =============================================================================== Paris... A..........A..........B...........
Iteration: 298 | Loss: 49.25 | Current Suffix: =============================================================================== Paris... A..........A..........B...........
Iteration: 299 | Loss: 72.125 | Current Suffix: =============================================================================== Paris... Paris..........A..........B...........
Iteration: 300 | Loss: 72.6875 | Current Suffix: =============================================================================== Paris... Paris..........A...........B...........
Iteration: 301 | Loss: 72.6875 | Current Suffix: =============================================================================== Paris... Paris..........A...........B...........
Iteration: 302 | Loss: 71.8125 | Current Suffix: =============================================================================== Paris... Paris...A...........B...........
Iteration: 303 | Loss: 71.8125 | Current Suffix: =============================================================================== Paris... Paris...A...........B...........
Iteration: 304 | Loss: 70.6875 | Current Suffix: =============================================================================== Paris, Paris...A...........B...........
Iteration: 305 | Loss: 71.8125 | Current Suffix: =============================================================================== Paris... Paris...A...........B...........
Iteration: 306 | Loss: 71.8125 | Current Suffix: =============================================================================== Paris... Paris...A...........B...........
Iteration: 307 | Loss: 70.6875 | Current Suffix: =============================================================================== Paris, Paris...A...........B...........
Iteration: 308 | Loss: 71.8125 | Current Suffix: =============================================================================== Paris... Paris...A...........B...........
Iteration: 309 | Loss: 71.8125 | Current Suffix: =============================================================================== Paris... Paris...A...........B...........
Iteration: 310 | Loss: 71.8125 | Current Suffix: =============================================================================== Paris... Paris...A...........B...........
Iteration: 311 | Loss: 71.8125 | Current Suffix: =============================================================================== Paris... Paris...A...........B...........
Iteration: 312 | Loss: 71.8125 | Current Suffix: =============================================================================== Paris... Paris...A...........B...........
Iteration: 313 | Loss: 78.875 | Current Suffix: =============================================================================== Paris... Paris...A..............B...........
Iteration: 314 | Loss: 78.875 | Current Suffix: =============================================================================== Paris... Paris...A..............B...........
Iteration: 315 | Loss: 78.875 | Current Suffix: =============================================================================== Paris, Paris...A..............B...........
Iteration: 316 | Loss: 78.875 | Current Suffix: =============================================================================== Paris, Paris...A..............B...........
Iteration: 317 | Loss: 76.4375 | Current Suffix: =============================================================================== Paris, Paris......A..............B...........
Iteration: 318 | Loss: 76.4375 | Current Suffix: =============================================================================== Paris, Paris......A..............B...........
Iteration: 319 | Loss: 73.875 | Current Suffix: =============================================================================== Paris, Paris......A...........B...........
Iteration: 320 | Loss: 73.875 | Current Suffix: =============================================================================== Paris, Paris......A...........B...........
Iteration: 321 | Loss: 75.5625 | Current Suffix: ====================================================================== Paris, Paris......A...........B...........
Iteration: 322 | Loss: 100.5 | Current Suffix: ====================================================================== Paris A Paris......A...........B...........
Iteration: 323 | Loss: 118.9375 | Current Suffix: ====================================================================== Paris Station Paris......A...........B...........
Iteration: 324 | Loss: 128.0 | Current Suffix: ====================================================================== Paris Station Paris......A.....................B...........
Iteration: 325 | Loss: 118.9375 | Current Suffix: ====================================================================== Paris Station Paris......A...........B...........
Iteration: 326 | Loss: 120.8125 | Current Suffix: ====================== Paris Station Paris......A...........B...........
Iteration: 327 | Loss: 118.4375 | Current Suffix: ====================== Paris Station Paris......B...........B...........
Iteration: 328 | Loss: 118.4375 | Current Suffix: ====================== Paris Mission Paris......B...........B...........
Iteration: 329 | Loss: 131.125 | Current Suffix: ====================== Paris Mission Paris......B...........B.................
Iteration: 330 | Loss: 159.875 | Current Suffix: ====================== Paris station Paris......B...........B.................
Iteration: 331 | Loss: 139.0 | Current Suffix: ====================== Paris station Paris......B...........B...........
Iteration: 332 | Loss: 164.375 | Current Suffix: ====================== Paris Citadel Paris......B...........B...........
Iteration: 333 | Loss: 86.0 | Current Suffix: ====================== Paris A Paris......B...........B...........
Iteration: 334 | Loss: 90.0625 | Current Suffix: ====================== Paris A Paris......B..........B...........
Iteration: 335 | Loss: 99.25 | Current Suffix: ====================== Paris A Paris......B..........B.................
Iteration: 336 | Loss: 94.75 | Current Suffix: ====================== Paris A Paris......B..........B...............
Iteration: 337 | Loss: 92.1875 | Current Suffix: ====================== Paris A Paris......B..........B..........
Iteration: 338 | Loss: 130.0 | Current Suffix: ====================== Paris A Paris......B..........B....................
Iteration: 339 | Loss: 92.1875 | Current Suffix: ====================== Paris A Paris......B..........B..........
Iteration: 340 | Loss: 94.75 | Current Suffix: ====================== Paris A Paris......B..........B...............
Iteration: 341 | Loss: 123.125 | Current Suffix: ====================== Paris A Paris......B......................B...............
Iteration: 342 | Loss: 123.125 | Current Suffix: ====================== Paris A Paris......B......................B...............
Iteration: 343 | Loss: 94.75 | Current Suffix: ====================== Paris A Paris......B..........B...............
Iteration: 344 | Loss: 104.8125 | Current Suffix: ====================== Paris A Paris......B..........B.......................
Iteration: 345 | Loss: 102.5 | Current Suffix: ====================== Paris A Paris......B..........B............
Iteration: 346 | Loss: 90.0625 | Current Suffix: ====================== Paris A Paris......B..........B...........
Iteration: 347 | Loss: 99.25 | Current Suffix: ====================== Paris A Paris......B..........A...........
Iteration: 348 | Loss: 143.875 | Current Suffix: ====================== Paris A Paris......B..........A.........
Iteration: 349 | Loss: 137.75 | Current Suffix: ====================== Paris A Paris......B..........A......
Iteration: 350 | Loss: 137.75 | Current Suffix: ====================== Paris A Paris......B..........A......
Iteration: 351 | Loss: 184.0 | Current Suffix: ====================== Paris A Paris......B..........A====
Iteration: 352 | Loss: 224.5 | Current Suffix: ====================== Paris A Paris......B..........A--------------------------------------------------------
Iteration: 353 | Loss: 236.25 | Current Suffix: ====================== Paris A Paris......B..........A Metropolitan
Iteration: 354 | Loss: 149.0 | Current Suffix: ====================== Paris A Paris......B..........A Paris
Iteration: 355 | Loss: 183.25 | Current Suffix: ====================== Paris A Paris......B..........A London
Iteration: 356 | Loss: 185.375 | Current Suffix: ====================== Paris A Paris......B..............A London
Iteration: 357 | Loss: 216.75 | Current Suffix: ====================== Paris A Paris......B......................A London
Iteration: 358 | Loss: 242.75 | Current Suffix: ====================== Paris A Paris......B......................D London
Iteration: 359 | Loss: 207.625 | Current Suffix: ====================== Paris A Paris......B......................B London
Iteration: 360 | Loss: 245.625 | Current Suffix: ====================== Paris A7......B......................B London
Iteration: 361 | Loss: 266.75 | Current Suffix: ====================== Paris A7......B......................B Barcelona
Iteration: 362 | Loss: 211.0 | Current Suffix: ====================== Paris A7......B......................B R
Iteration: 363 | Loss: 201.25 | Current Suffix: ====================== Paris:7......B......................B R
Iteration: 364 | Loss: 175.5 | Current Suffix: ====================== Paris:7......B......................B The
Iteration: 365 | Loss: 129.5 | Current Suffix: ====================== Paris: F......B......................B The
Iteration: 366 | Loss: 155.5 | Current Suffix: ====================== Paris: F......B......................B 10
Iteration: 367 | Loss: 146.125 | Current Suffix: ====================== Paris: C......B......................B 10
Iteration: 368 | Loss: 130.5 | Current Suffix: ====================== Paris: C......B..........B 10
Iteration: 369 | Loss: 184.75 | Current Suffix: ====================== Paris: C......B......B 10
Iteration: 370 | Loss: 184.75 | Current Suffix: ====================== Paris: C......B......B 10
Iteration: 371 | Loss: 221.0 | Current Suffix: ====================== Paris: U......B......B 10
Iteration: 372 | Loss: 244.75 | Current Suffix: ====================== Paris: U......B......B 15
Iteration: 373 | Loss: 236.25 | Current Suffix: ====================== Paris: U......B......B 12
Iteration: 374 | Loss: 267.75 | Current Suffix: ====================== Paris: U......B......B 121
Iteration: 375 | Loss: 208.5 | Current Suffix: ====================== Paris: U......B......B "
Iteration: 376 | Loss: 218.5 | Current Suffix: ====================== Paris: U......A......B "
Iteration: 377 | Loss: 279.5 | Current Suffix: ====================== Paris: U......A......Q "
Iteration: 378 | Loss: 374.5 | Current Suffix: ====================== Paris: U......A......II "
Iteration: 379 | Loss: 438.0 | Current Suffix: ====================== Paris: U......A......RH "
Iteration: 380 | Loss: 481.0 | Current Suffix: ====================== Paris: U......K......RH "
Iteration: 381 | Loss: 481.0 | Current Suffix: ====================== Paris: U......K......RH "
Iteration: 382 | Loss: 484.75 | Current Suffix: ====================== Paris: U......K......RHebus
Iteration: 383 | Loss: 382.0 | Current Suffix: ====================== Paris: U......K......R wannabus
Iteration: 384 | Loss: 267.75 | Current Suffix: ====================== Paris: U......K......R wannacht
Iteration: 385 | Loss: 267.75 | Current Suffix: ====================== Paris: U......K......R wannacht
Iteration: 386 | Loss: 287.25 | Current Suffix: ====================== Paris - U......K......R wannacht
Iteration: 387 | Loss: 287.25 | Current Suffix: ====================== Paris - U......K......R wannacht
Iteration: 388 | Loss: 380.5 | Current Suffix: ====================== Paris - U......K...... Cafe wannacht
Iteration: 389 | Loss: 380.5 | Current Suffix: ====================== Paris - U......K...... Cafe wannacht
Iteration: 390 | Loss: 403.5 | Current Suffix: ====================== Paris - U......K......France wannacht
Iteration: 391 | Loss: 295.25 | Current Suffix: ====================== Paris - U......K......F wannacht
Iteration: 392 | Loss: 360.25 | Current Suffix: ====================== Paris - U......K......F wnacht
Iteration: 393 | Loss: 272.0 | Current Suffix: ====================== Paris - U......K......L wnacht
Iteration: 394 | Loss: 282.75 | Current Suffix: ====================== Paris - U......K......Loooooooonacht
Iteration: 395 | Loss: 304.5 | Current Suffix: ====================== London - U......K......Loooooooonacht
Iteration: 396 | Loss: 298.75 | Current Suffix: ====================== London - U......K......Loooooooddacht
Iteration: 397 | Loss: 241.875 | Current Suffix: ====================== London - U......K......Loooooooddallah
Iteration: 398 | Loss: 241.875 | Current Suffix: ====================== London - U......K......Loooooooddallah
Iteration: 399 | Loss: 218.5 | Current Suffix: ====================== London - U......K......Looooooodd London
Iteration: 400 | Loss: 183.25 | Current Suffix: ====================== London - U......K......Loooooood........ London
Iteration: 401 | Loss: 172.125 | Current Suffix: ====================== London - U......K......Loooooood..........................
Iteration: 402 | Loss: 138.875 | Current Suffix: ====================== London - U......K......Loooooood..........
Iteration: 403 | Loss: 137.25 | Current Suffix: ====================== London: U......K......Loooooood..........
Iteration: 404 | Loss: 148.375 | Current Suffix: ====================== London, U......K......Loooooood..........
Iteration: 405 | Loss: 166.875 | Current Suffix: ======================Lord, U......K......Loooooood..........
Iteration: 406 | Loss: 158.0 | Current Suffix: ======================Lord, U......L......Loooooood..........
Iteration: 407 | Loss: 164.875 | Current Suffix: ======================Lord, U......R......Loooooood..........
Iteration: 408 | Loss: 189.875 | Current Suffix: ======================Lord, U......R......Poooooood..........
Iteration: 409 | Loss: 186.875 | Current Suffix: ======================Lord, U......R......Doooooood..........
Iteration: 410 | Loss: 179.75 | Current Suffix: ======================Lord, U......R......Ooooooood..........
Iteration: 411 | Loss: 177.625 | Current Suffix: ==========================Lord, U......R......Ooooooood..........
Iteration: 412 | Loss: 177.625 | Current Suffix: ==========================Lord, U......R......Ooooooood..........
Iteration: 413 | Loss: 174.25 | Current Suffix:=========================================Lord, U......R......Ooooooood..........
Iteration: 414 | Loss: 174.25 | Current Suffix:=========================================Lord, U......R......Ooooooood..........
Iteration: 415 | Loss: 186.125 | Current Suffix:=========================================Lord, U......R......Poooooood..........
Iteration: 416 | Loss: 185.375 | Current Suffix:=========================================Lord, U......R......Doooooood..........
Iteration: 417 | Loss: 174.25 | Current Suffix:=========================================Lord, U......R......Ooooooood..........
Iteration: 418 | Loss: 245.625 | Current Suffix:=========================================Lord, U......R......Ooooooood................
Iteration: 419 | Loss: 320.5 | Current Suffix:=========================================Lord, U......R......Smoooooood................
Iteration: 420 | Loss: 360.25 | Current Suffix:=========================================Lord; U......R......Smoooooood................
Iteration: 421 | Loss: 302.25 | Current Suffix:=========================================.......; U......R......Smoooooood................
Iteration: 422 | Loss: 198.125 | Current Suffix:=========================================............ U......R......Smoooooood................
Iteration: 423 | Loss: 184.75 | Current Suffix:=========================================............... U......R......Smoooooood................
Iteration: 424 | Loss: 200.5 | Current Suffix:=====================================================....... U......R......Smoooooood................
Iteration: 425 | Loss: 174.875 | Current Suffix:========================================================= U......R......Smoooooood................
Iteration: 426 | Loss: 233.5 | Current Suffix:=========================================================="#......R......Smoooooood................
Iteration: 427 | Loss: 183.25 | Current Suffix:==========================================================#$#......R......Smoooooood................
Iteration: 428 | Loss: 190.625 | Current Suffix:==========================================================#$..............R......Smoooooood................
Iteration: 429 | Loss: 232.625 | Current Suffix:==========================================================#$..............R......Smoooooown................
Iteration: 430 | Loss: 289.5 | Current Suffix:==========================================================nih..............R......Smoooooown................
Iteration: 431 | Loss: 241.875 | Current Suffix:==========================================================yr..............R......Smoooooown................
Iteration: 432 | Loss: 210.125 | Current Suffix:========================================================== y..............R......Smoooooown................
Iteration: 433 | Loss: 163.625 | Current Suffix:========================================================== y..............R......Rooooooown................
Iteration: 434 | Loss: 150.125 | Current Suffix:==========================================================@@..............R......Rooooooown................
Iteration: 435 | Loss: 161.125 | Current Suffix:==========================================================@@..............R......Roooooooop................
Iteration: 436 | Loss: 186.125 | Current Suffix:==========================================================@@..............R......Roooooooday................
Iteration: 437 | Loss: 216.0 | Current Suffix:==========================================================@@..............R......Roooooooday--------------------
Iteration: 438 | Loss: 227.25 | Current Suffix:========================================================@@@..............R......Roooooooday--------------------
Iteration: 439 | Loss: 240.875 | Current Suffix:========================================================@@@..............R......R......oooday--------------------
Iteration: 440 | Loss: 258.5 | Current Suffix:========================================================@@@..............R......R......oooday Station
Iteration: 441 | Loss: 258.5 | Current Suffix:========================================================@@@..............R......R......oooday Station
Iteration: 442 | Loss: 276.25 | Current Suffix:========================================================@@@..............R......R......oooday UTC
Iteration: 443 | Loss: 239.0 | Current Suffix:========================================================@@@..............R......R......oooday OK
Iteration: 444 | Loss: 289.5 | Current Suffix:========================================================@@@..............R......R......oooday Kuwait
Iteration: 445 | Loss: 261.5 | Current Suffix:========================================================@@@..............R......R............ooday Kuwait
Iteration: 446 | Loss: 212.625 | Current Suffix:========================================================@@@..............R......R............oodr Kuwait
Iteration: 447 | Loss: 163.0 | Current Suffix:========================================================@@@..............R......R............oodr the
Iteration: 448 | Loss: 136.25 | Current Suffix:========================================================@@@..............R......R............OOr the
Iteration: 449 | Loss: 136.25 | Current Suffix:========================================================@@@..............R......R............OOr the
Iteration: 450 | Loss: 136.25 | Current Suffix:========================================================@@@..............R......R............OOr the
Iteration: 451 | Loss: 137.75 | Current Suffix:====================================================@@@..............R......R............OOr the
Iteration: 452 | Loss: 145.0 | Current Suffix:=================================================@@@..............R......R............OOr the
Iteration: 453 | Loss: 167.5 | Current Suffix:=================================================@@@..............R......R............Osupport the
Iteration: 454 | Loss: 143.875 | Current Suffix:=================================================@@@..............R......R............O0 the
Iteration: 455 | Loss: 183.25 | Current Suffix:=================================================@@@..............R......R............O365 the
Iteration: 456 | Loss: 156.75 | Current Suffix:=======================================@@@..............R......R............O365 the
Iteration: 457 | Loss: 161.125 | Current Suffix:=======================================@@@..............R......R............ONR the
Iteration: 458 | Loss: 159.25 | Current Suffix:=======================================@@@..............R......R............ONV the
Iteration: 459 | Loss: 198.125 | Current Suffix:=======================================@@@..............R......R............ONInsert the
Iteration: 460 | Loss: 127.4375 | Current Suffix:=======================================@@@..............R......R............FInsert the
Iteration: 461 | Loss: 105.25 | Current Suffix:=======================================@@@..............R......R............F## the
Iteration: 462 | Loss: 77.625 | Current Suffix:=======================================@@@..............R......R............F or the
Iteration: 463 | Loss: 84.25 | Current Suffix:=======================================@@@......................R......R............F or the
Iteration: 464 | Loss: 88.625 | Current Suffix:=====================================@@@......................R......R............F or the
Iteration: 465 | Loss: 125.9375 | Current Suffix:=====================================@@@......................R......R............F orce
Iteration: 466 | Loss: 125.9375 | Current Suffix:=====================================@@@......................R......R............F orce
Iteration: 467 | Loss: 125.9375 | Current Suffix:=====================================@@@......................R......R............F orce
Iteration: 468 | Loss: 125.9375 | Current Suffix:=====================================@@@......................R......R............F orce
Iteration: 469 | Loss: 151.875 | Current Suffix:=====================================@@@......................R......R............F or defeating
Iteration: 470 | Loss: 151.875 | Current Suffix:=====================================@@@......................R......R............F or Modern
Iteration: 471 | Loss: 158.625 | Current Suffix:=====================================@@@......................R......R............F or normal
Iteration: 472 | Loss: 171.5 | Current Suffix:=====================================@@@......................R......R............F orliest
Iteration: 473 | Loss: 111.1875 | Current Suffix:=====================================@@@......................R......R............F ort
Iteration: 474 | Loss: 110.3125 | Current Suffix:=====================================@@@......................R......R............F Sometimest
Iteration: 475 | Loss: 129.5 | Current Suffix:=====================================@@@......................R......R............F Sometim to
Iteration: 476 | Loss: 143.25 | Current Suffix:=====================================@@@......................R......R......F Sometim to
Iteration: 477 | Loss: 154.375 | Current Suffix:=====================================@@@......................G......R......F Sometim to
Iteration: 478 | Loss: 179.75 | Current Suffix:=====================================@@@......................G......R......F Sometimise
Iteration: 479 | Loss: 147.25 | Current Suffix:=====================================@@@......................G......R......F Sometimeline
Iteration: 480 | Loss: 200.5 | Current Suffix:=====================================@@@......................G......R......F Sometimimum
Iteration: 481 | Loss: 186.125 | Current Suffix:=====================================@@@......................G......R......F Sometimelle
Iteration: 482 | Loss: 206.875 | Current Suffix:=====================================@@@......................G......R......F Sometaggerelle
Iteration: 483 | Loss: 217.625 | Current Suffix:=====================================@@@......................G......R......F Sometaggerels
Iteration: 484 | Loss: 221.875 | Current Suffix:=====================================@@@......................G......R......F Sometegerels
Iteration: 485 | Loss: 189.125 | Current Suffix:=====================================@@@......................G......R......F Sometege's
Iteration: 486 | Loss: 206.0 | Current Suffix:=====================================@@@......................G......R......F Somete;;'s
Iteration: 487 | Loss: 206.875 | Current Suffix:=====================================@@@......................G......R......F Someteard's
Iteration: 488 | Loss: 190.625 | Current Suffix:=====================================@@@......................G......R......F SOFFeard's
Iteration: 489 | Loss: 198.125 | Current Suffix:=====================================@@@......................G......R......F SODeard's
Iteration: 490 | Loss: 221.0 | Current Suffix:=====================================@@@......................G......R......F SODeflex's
Iteration: 491 | Loss: 248.5 | Current Suffix:=====================================@@@......................G......R......F Sibeflex's
Iteration: 492 | Loss: 267.75 | Current Suffix:=====================================@@@......................G......R......F Sibeffan's
Iteration: 493 | Loss: 198.125 | Current Suffix:=====================================@@@......................G......R......F S Mneffan's
Iteration: 494 | Loss: 159.875 | Current Suffix:=====================================@@@......................G......R......F S Mlffan's
Iteration: 495 | Loss: 185.375 | Current Suffix:=====================================@@@......................G......g......F S Mlffan's
Iteration: 496 | Loss: 192.0 | Current Suffix:=====================================@@@......................G......g......B S Mlffan's
