Iteration: 0 | Loss: -0.0859375 | Current Suffix:!!!!!!!!Fi!!
Iteration: 385 | Loss: 1.728515625 | Current Suffix:Since french Lauder Starcraft headquarters
Iteration: 386 | Loss: 1.474609375 | Current Suffix:Since french Lauder mysql headquarters
Iteration: 387 | Loss: 1.65234375 | Current Suffix:Since french Marriott mysql headquarters
Iteration: 388 | Loss: 1.65234375 | Current Suffix:Since frenchTesla mysql headquarters
Iteration: 389 | Loss: 1.716796875 | Current Suffix:Since frenchmicrosoft mysql headquarters
Iteration: 390 | Loss: 1.8125 | Current Suffix:Since frenchTes mysql headquarters
Iteration: 391 | Loss: 1.80859375 | Current Suffix:Since frenchNitrome mysql headquarters
Iteration: 392 | Loss: 1.7822265625 | Current Suffix:Since frenchwm mysql headquarters
Iteration: 393 | Loss: 1.716796875 | Current Suffix:Since frenchmicrosoft mysql headquarters
Iteration: 394 | Loss: 1.716796875 | Current Suffix:Since frenchmicrosoft mysql headquarters
Iteration: 395 | Loss: 1.771484375 | Current Suffix:Since frenchAst mysql headquarters
Iteration: 396 | Loss: 1.7431640625 | Current Suffix:Since french Liquid mysql headquarters
Iteration: 397 | Loss: 1.8486328125 | Current Suffix:Since frenchUlt mysql headquarters
Iteration: 398 | Loss: 1.919921875 | Current Suffix:Since french DISTR mysql headquarters
Iteration: 399 | Loss: 1.67578125 | Current Suffix:Since frenchManufact mysql headquarters
Iteration: 400 | Loss: 1.9541015625 | Current Suffix:Since french employment mysql headquarters
Iteration: 401 | Loss: 1.8125 | Current Suffix:Since frenchPopulation mysql headquarters
Iteration: 402 | Loss: 1.607421875 | Current Suffix:Since frenchOTA mysql headquarters
Iteration: 403 | Loss: 1.66015625 | Current Suffix:Since frenchtrak mysql headquarters
Iteration: 404 | Loss: 1.826171875 | Current Suffix:Since french Watt mysql headquarters
Iteration: 405 | Loss: 1.7041015625 | Current Suffix:Since frenchLot mysql headquarters
Iteration: 406 | Loss: 1.619140625 | Current Suffix:Since french core mysql headquarters
Iteration: 407 | Loss: 1.6123046875 | Current Suffix:Since french Current mysql headquarters
Iteration: 408 | Loss: 1.76953125 | Current Suffix:Since frenchIre mysql headquarters
Iteration: 409 | Loss: 1.8271484375 | Current Suffix:Since french Nano mysql headquarters
Iteration: 410 | Loss: 1.630859375 | Current Suffix:Since frenchSolar mysql headquarters
Iteration: 411 | Loss: 1.796875 | Current Suffix:Since frenchbitcoin mysql headquarters
Iteration: 412 | Loss: 1.78125 | Current Suffix:Since frenchbitcoinnatureconservancy headquarters
Iteration: 413 | Loss: 1.6572265625 | Current Suffix:Since french mysqlnatureconservancy headquarters
Iteration: 414 | Loss: 1.8203125 | Current Suffix:Since french Starcraftnatureconservancy headquarters
Iteration: 415 | Loss: 1.6572265625 | Current Suffix:Since french mysqlnatureconservancy headquarters
Iteration: 416 | Loss: 1.775390625 | Current Suffix:Since french mysqlku headquarters
Iteration: 417 | Loss: 1.8017578125 | Current Suffix:Since french mysqlbank headquarters
Iteration: 418 | Loss: 1.45703125 | Current Suffix:Since french mysql Enterprises headquarters
Iteration: 419 | Loss: 1.6572265625 | Current Suffix:Since french mysqlnatureconservancy headquarters
Iteration: 420 | Loss: 1.8203125 | Current Suffix:Since french Starcraftnatureconservancy headquarters
Iteration: 421 | Loss: 1.951171875 | Current Suffix:Since french sophisticnatureconservancy headquarters
Iteration: 422 | Loss: 2.0078125 | Current Suffix:Since french mathematnatureconservancy headquarters
Iteration: 423 | Loss: 1.6572265625 | Current Suffix:Since french mysqlnatureconservancy headquarters
Iteration: 424 | Loss: 1.95703125 | Current Suffix:Since french philosnatureconservancy headquarters
Iteration: 425 | Loss: 2.046875 | Current Suffix:Since french englishnatureconservancy headquarters
Iteration: 426 | Loss: 1.95703125 | Current Suffix:Since french philosnatureconservancy headquarters
Iteration: 427 | Loss: 2.0078125 | Current Suffix:Since french mathematnatureconservancy headquarters
Iteration: 428 | Loss: 1.6572265625 | Current Suffix:Since french mysqlnatureconservancy headquarters
Iteration: 429 | Loss: 1.775390625 | Current Suffix:Since french mysqlku headquarters
Iteration: 430 | Loss: 1.771484375 | Current Suffix:Since french mysqlAMD headquarters
Iteration: 431 | Loss: 1.759765625 | Current Suffix:Since french mysqlMach headquarters
Iteration: 432 | Loss: 1.775390625 | Current Suffix:Since french mysqlku headquarters
Iteration: 433 | Loss: 1.8017578125 | Current Suffix:Since french mysqlbank headquarters
Iteration: 434 | Loss: 1.45703125 | Current Suffix:Since french mysql Enterprises headquarters
Iteration: 435 | Loss: 1.666015625 | Current Suffix:Since french mysql enterprises headquarters
Iteration: 436 | Loss: 1.533203125 | Current Suffix:Since french mysql corporation headquarters
Iteration: 437 | Loss: 1.6572265625 | Current Suffix:Since french mysqlnatureconservancy headquarters
Iteration: 438 | Loss: 1.9013671875 | Current Suffix:Since french mysqlTes headquarters
Iteration: 439 | Loss: 1.853515625 | Current Suffix:Since french mysqlurches headquarters
Iteration: 440 | Loss: 1.90234375 | Current Suffix:Since french mysqlritz headquarters
Iteration: 441 | Loss: 1.9638671875 | Current Suffix:Since french mysql ORIG headquarters
Iteration: 442 | Loss: 1.974609375 | Current Suffix:Since french mysqlunin headquarters
Iteration: 443 | Loss: 1.919921875 | Current Suffix:Since french mysqluns headquarters
Iteration: 444 | Loss: 1.6669921875 | Current Suffix:Since french mysql UCS headquarters
Iteration: 445 | Loss: 1.806640625 | Current Suffix:Since french mysqlounge headquarters
Iteration: 446 | Loss: 1.904296875 | Current Suffix:Since french mysqlrament headquarters
Iteration: 447 | Loss: 1.80078125 | Current Suffix:Since french mysqlLua headquarters
Iteration: 448 | Loss: 1.90234375 | Current Suffix:Since french mysqlCu headquarters
Iteration: 449 | Loss: 1.8515625 | Current Suffix:Since french mysqlCom headquarters
Iteration: 450 | Loss: 1.6796875 | Current Suffix:Since french mysql ASP headquarters
Iteration: 451 | Loss: 1.8984375 | Current Suffix:Since french mysql Opera headquarters
Iteration: 452 | Loss: 1.4365234375 | Current Suffix:Since french mysql development headquarters
Iteration: 453 | Loss: 1.646484375 | Current Suffix:Since french mysql github headquarters
Iteration: 454 | Loss: 1.6005859375 | Current Suffix:Since frenchmobi github headquarters
Iteration: 455 | Loss: 1.658203125 | Current Suffix:Since frenchhub github headquarters
Iteration: 456 | Loss: 1.5166015625 | Current Suffix:Since french MySQL github headquarters
Iteration: 457 | Loss: 1.4892578125 | Current Suffix:Since french MySQLyahoo headquarters
Iteration: 458 | Loss: 1.419921875 | Current Suffix:Since french MySQL Dropbox headquarters
Iteration: 459 | Loss: 1.3671875 | Current Suffix:Since french MySQLbnb headquarters
Iteration: 460 | Loss: 1.4892578125 | Current Suffix:Since french MySQLyahoo headquarters
Iteration: 461 | Loss: 1.419921875 | Current Suffix:Since french MySQL Dropbox headquarters
Iteration: 462 | Loss: 1.3671875 | Current Suffix:Since french MySQLbnb headquarters
Iteration: 463 | Loss: 1.388671875 | Current Suffix:Since french MySQLglobal headquarters
Iteration: 464 | Loss: 1.66796875 | Current Suffix:Since french MySQLysc headquarters
Iteration: 465 | Loss: 1.453125 | Current Suffix:Since french MySQL Streaming headquarters
Iteration: 466 | Loss: 1.490234375 | Current Suffix:Since french MySQLmobi headquarters
Iteration: 467 | Loss: 1.65234375 | Current Suffix:Since french MySQLbitcoin headquarters
Iteration: 468 | Loss: 1.548828125 | Current Suffix:Since french MySQL\\\\\\\\ headquarters
Iteration: 469 | Loss: 1.5869140625 | Current Suffix:Since french MySQLRuntime headquarters
Iteration: 470 | Loss: 1.609375 | Current Suffix:Since french MySQL ^ headquarters
Iteration: 471 | Loss: 1.611328125 | Current Suffix:Since french MySQLss headquarters
Iteration: 472 | Loss: 1.638671875 | Current Suffix:Since french MySQL RTX headquarters
Iteration: 473 | Loss: 1.5859375 | Current Suffix:Since french MySQL Gin headquarters
Iteration: 474 | Loss: 1.6923828125 | Current Suffix:Since french MySQLNi headquarters
Iteration: 475 | Loss: 1.607421875 | Current Suffix:Since french MySQLInterview headquarters
Iteration: 476 | Loss: 1.71484375 | Current Suffix:Since french MySQLMp headquarters
Iteration: 477 | Loss: 1.65234375 | Current Suffix:Since french MySQLbitcoin headquarters
Iteration: 478 | Loss: 1.548828125 | Current Suffix:Since french MySQL\\\\\\\\ headquarters
Iteration: 479 | Loss: 1.4169921875 | Current Suffix:Since french MySQL SOFTWARE headquarters
Iteration: 480 | Loss: 1.486328125 | Current Suffix:Since french MySQL NETWORK headquarters
Iteration: 481 | Loss: 1.599609375 | Current Suffix:Since french MySQL\\\\\\\\\\\\\\\\ headquarters
Iteration: 482 | Loss: 1.634765625 | Current Suffix:Since french MySQL +# headquarters
Iteration: 483 | Loss: 1.4912109375 | Current Suffix:Since french MySQLPlanet headquarters
Iteration: 484 | Loss: 1.642578125 | Current Suffix:Since french MySQLproxy headquarters
Iteration: 485 | Loss: 1.515625 | Current Suffix:Since french MySQLebook headquarters
Iteration: 486 | Loss: 1.58984375 | Current Suffix:Since french MySQL Unicode headquarters
Iteration: 487 | Loss: 1.646484375 | Current Suffix:Since french MySQL "" headquarters
Iteration: 488 | Loss: 1.4443359375 | Current Suffix:Since french MySQL Cloud headquarters
Iteration: 489 | Loss: 1.654296875 | Current Suffix:Since french MySQL mos headquarters
Iteration: 490 | Loss: 1.5751953125 | Current Suffix:Since french MySQL Tesla headquarters
Iteration: 491 | Loss: 1.416015625 | Current Suffix:Since french MySQL Airbnb headquarters
Iteration: 492 | Loss: 1.4853515625 | Current Suffix:Since french MySQLahoo headquarters
Iteration: 493 | Loss: 1.6083984375 | Current Suffix:Since french MySQLcompan headquarters
Iteration: 494 | Loss: 1.44921875 | Current Suffix:Since french MySQLCommerce headquarters
Iteration: 495 | Loss: 1.50390625 | Current Suffix:Since french MySQL Trading headquarters
Iteration: 496 | Loss: 1.623046875 | Current Suffix:Since french MySQLXbox headquarters
Iteration: 497 | Loss: 1.46875 | Current Suffix:Since french MySQLisoft headquarters
Iteration: 498 | Loss: 1.58984375 | Current Suffix:Since french MySQL Unicode headquarters
Iteration: 499 | Loss: 1.61328125 | Current Suffix:Since french MySQLScan headquarters
Iteration: 0 | Loss: 7.859375 | Current Suffix:!! Server
Iteration: 1 | Loss: 7.28125 | Current Suffix:!! Cafe
Iteration: 2 | Loss: 6.55078125 | Current Suffix:ActionCode Cafe
Iteration: 3 | Loss: 6.890625 | Current Suffix:aten Cafe
Iteration: 4 | Loss: 7.03125 | Current Suffix:sei Cafe
Iteration: 5 | Loss: 7.08203125 | Current Suffix:Yu Cafe
Iteration: 6 | Loss: 7.0234375 | Current Suffix:abase Cafe
Iteration: 7 | Loss: 6.71875 | Current Suffix: swast Cafe
Iteration: 8 | Loss: 7.2578125 | Current Suffix: lat Cafe
Iteration: 9 | Loss: 7.19921875 | Current Suffix: DSL Cafe
Iteration: 10 | Loss: 6.90234375 | Current Suffix: VPN Cafe
Iteration: 11 | Loss: 6.6796875 | Current Suffix: VPN clinic
Iteration: 12 | Loss: 6.65625 | Current Suffix: Rou clinic
Iteration: 13 | Loss: 6.7734375 | Current Suffix: Vu clinic
Iteration: 14 | Loss: 6.078125 | Current Suffix: Laurent clinic
Iteration: 15 | Loss: 5.9609375 | Current Suffix: Laurent shop
Iteration: 16 | Loss: 6.2734375 | Current Suffix: Laurentworkshop
Iteration: 17 | Loss: 6.6484375 | Current Suffix: Laurentobbies
Iteration: 18 | Loss: 6.25 | Current Suffix: Laurentgallery
Iteration: 19 | Loss: 5.6796875 | Current Suffix: Laurent forum
Iteration: 20 | Loss: 6.046875 | Current Suffix: LaurentNitrome
Iteration: 21 | Loss: 7.3984375 | Current Suffix: Laurentirtual
Iteration: 22 | Loss: 6.1796875 | Current Suffix: Laurent Statue
Iteration: 23 | Loss: 6.046875 | Current Suffix: LaurentNitrome
Iteration: 24 | Loss: 7.3984375 | Current Suffix: Laurentirtual
Iteration: 25 | Loss: 6.1796875 | Current Suffix: Laurent Statue
Iteration: 26 | Loss: 7.171875 | Current Suffix: Laurent practition
Iteration: 27 | Loss: 7.1328125 | Current Suffix: Laurent examiner
Iteration: 28 | Loss: 6.8125 | Current Suffix: Laurent dealer
Iteration: 29 | Loss: 6.046875 | Current Suffix: LaurentNitrome
Iteration: 30 | Loss: 7.703125 | Current Suffix: Laurenteston
Iteration: 31 | Loss: 7.78125 | Current Suffix: Laurentacons
Iteration: 32 | Loss: 6.94140625 | Current Suffix: LaurentExport
Iteration: 33 | Loss: 6.609375 | Current Suffix: LaurentSquare
Iteration: 34 | Loss: 6.96875 | Current Suffix: FriedrichSquare
Iteration: 35 | Loss: 7.5625 | Current Suffix: AlexandSquare
Iteration: 36 | Loss: 7.2421875 | Current Suffix: VandSquare
Iteration: 37 | Loss: 7.546875 | Current Suffix: Vand LIM
Iteration: 38 | Loss: 7.75390625 | Current Suffix: VandUES
Iteration: 39 | Loss: 7.296875 | Current Suffix: Vandideshow
Iteration: 40 | Loss: 6.81640625 | Current Suffix: Cathedralideshow
Iteration: 41 | Loss: 7.421875 | Current Suffix: Cathedraligure
Iteration: 42 | Loss: 7.28125 | Current Suffix: Cathedraliddler
Iteration: 43 | Loss: 7.3203125 | Current Suffix: Cathedralubs
Iteration: 44 | Loss: 7.4375 | Current Suffix: Industrialubs
Iteration: 45 | Loss: 7.0078125 | Current Suffix: Industrialantis
Iteration: 46 | Loss: 6.73828125 | Current Suffix: Plazaantis
Iteration: 47 | Loss: 7.46875 | Current Suffix: Facilityantis
Iteration: 48 | Loss: 7.3359375 | Current Suffix: Animationantis
Iteration: 49 | Loss: 7.70703125 | Current Suffix: Animationamber
Iteration: 50 | Loss: 7.9140625 | Current Suffix: Chopamber
Iteration: 51 | Loss: 7.41015625 | Current Suffix: burgeramber
Iteration: 52 | Loss: 7.74609375 | Current Suffix: burgerarie
Iteration: 53 | Loss: 7.56640625 | Current Suffix: retailerarie
Iteration: 54 | Loss: 7.62890625 | Current Suffix: waitressarie
Iteration: 55 | Loss: 6.8125 | Current Suffix: internshiparie
Iteration: 56 | Loss: 7.1796875 | Current Suffix: hospitalsarie
Iteration: 57 | Loss: 7.8046875 | Current Suffix: coworkarie
Iteration: 58 | Loss: 7.83203125 | Current Suffix: organisarie
Iteration: 59 | Loss: 7.54296875 | Current Suffix: organisblade
Iteration: 60 | Loss: 7.265625 | Current Suffix: organisBeta
Iteration: 61 | Loss: 7.3515625 | Current Suffix: organis Organisation
Iteration: 62 | Loss: 6.9140625 | Current Suffix: organisixel
Iteration: 63 | Loss: 7.6953125 | Current Suffix: organis force
Iteration: 64 | Loss: 8.0546875 | Current Suffix: organis proxy
Iteration: 65 | Loss: 7.16015625 | Current Suffix: organis strutConnector
Iteration: 66 | Loss: 7.6484375 | Current Suffix: organis dispatcher
Iteration: 67 | Loss: 7.2109375 | Current Suffix: Portug dispatcher
Iteration: 68 | Loss: 7.2421875 | Current Suffix: PortugNitrome
Iteration: 69 | Loss: 7.6640625 | Current Suffix: DresdenNitrome
Iteration: 70 | Loss: 7.3203125 | Current Suffix: Dresdenillet
Iteration: 71 | Loss: 6.984375 | Current Suffix: NGOillet
Iteration: 72 | Loss: 7.171875 | Current Suffix: NGOieve
Iteration: 73 | Loss: 7.20703125 | Current Suffix: NGO uterus
Iteration: 74 | Loss: 7.20703125 | Current Suffix: NGO uterus
Iteration: 75 | Loss: 7.20703125 | Current Suffix: NGO uterus
Iteration: 76 | Loss: 7.32421875 | Current Suffix: Registrar uterus
Iteration: 77 | Loss: 6.90625 | Current Suffix: Registrararre
Iteration: 78 | Loss: 7.65625 | Current Suffix: Registraradem
Iteration: 79 | Loss: 7.47265625 | Current Suffix: Registrarapesh
Iteration: 80 | Loss: 7.8125 | Current Suffix: Alexaapesh
Iteration: 81 | Loss: 7.8125 | Current Suffix: Alexaapesh
Iteration: 82 | Loss: 7.703125 | Current Suffix: AlexaPRESS
Iteration: 83 | Loss: 7.2421875 | Current Suffix: Alexailde
Iteration: 84 | Loss: 7.25 | Current Suffix: Eliteilde
Iteration: 85 | Loss: 6.8046875 | Current Suffix: Coliseumilde
Iteration: 86 | Loss: 7.671875 | Current Suffix: Coliseumindal
Iteration: 87 | Loss: 7.9453125 | Current Suffix: Coliseum Eva
Iteration: 88 | Loss: 7.078125 | Current Suffix: Coliseumakens
Iteration: 89 | Loss: 8.140625 | Current Suffix: Coliseum Idol
Iteration: 90 | Loss: 7.5625 | Current Suffix: Coliseumiku
Iteration: 91 | Loss: 7.640625 | Current Suffix: Coliseumassad
Iteration: 92 | Loss: 7.1640625 | Current Suffix: Coliseumyne
Iteration: 93 | Loss: 5.765625 | Current Suffix: Coliseumoire
Iteration: 94 | Loss: 7.03125 | Current Suffix: Sectoroire
Iteration: 95 | Loss: 5.765625 | Current Suffix: Coliseumoire
Iteration: 96 | Loss: 7.1640625 | Current Suffix: Coliseumyne
Iteration: 97 | Loss: 5.765625 | Current Suffix: Coliseumoire
Iteration: 98 | Loss: 6.58203125 | Current Suffix: Allianceoire
Iteration: 99 | Loss: 7.671875 | Current Suffix: Quincyoire
Iteration: 100 | Loss: 7.43359375 | Current Suffix: Gameroire
Iteration: 101 | Loss: 6.9765625 | Current Suffix: Appoire
Iteration: 102 | Loss: 7.30859375 | Current Suffix: Eateroire
Iteration: 103 | Loss: 7.421875 | Current Suffix: Eaterbern
Iteration: 104 | Loss: 7.7890625 | Current Suffix: Eateririn
Iteration: 105 | Loss: 8.40625 | Current Suffix: Vegetairin
Iteration: 106 | Loss: 7.2265625 | Current Suffix: Vegetairername
